abdbid,mcc,precision,recall,aucroc,f1
6rp8_0P,0.20505636681573633,0.6666666666666666,0.09523809523809523,0.5422998986828774,0.16666666666666666
6x96_0P,-0.015628591541249594,0.0,0.0,0.49666666666666665,0.0
4uv7_0P,-0.021666666666666667,0.0,0.0,0.48916666666666664,0.0
6ln2_0P,0.003325779924804933,0.045454545454545456,0.05263157894736842,0.5017830791933103,0.04878048780487805
5occ_0P,0.0,0.0,0.0,0.5,0.0
7duo_0P,-0.06083829962530759,0.0,0.0,0.4785714285714286,0.0
4s1s_0P,0.11407643493274063,0.2222222222222222,0.13333333333333333,0.5449948400412796,0.16666666666666669
6qd7_1P,0.14744195615489714,0.17307692307692307,0.6,0.6130434782608695,0.26865671641791045
6uig_1P,0.023170310203194194,0.09523809523809523,0.1,0.511847389558233,0.0975609756097561
5kvg_0P,-0.05305979327492113,0.16666666666666666,0.2857142857142857,0.46843853820598,0.2105263157894737
7ur4_0P,-0.029308876996141913,0.0,0.0,0.49176470588235294,0.0
5vlp_0P,-0.04349514891093604,0.0,0.0,0.4765886287625418,0.0
3v7a_0P,-0.08310885377785403,0.0,0.0,0.43645484949832775,0.0
6t3j_2P,-0.04376660458595762,0.0,0.0,0.4945054945054945,0.0
4k94_0P,-0.026793191107712163,0.0,0.0,0.49714285714285716,0.0
7zf4_1P,0.008448584341498916,0.05825242718446602,0.5454545454545454,0.5091403162055336,0.10526315789473685
3bgf_0P,0.08290230600281123,0.18181818181818182,0.125,0.5348926380368098,0.14814814814814814
3lhp_1P,0.0,0.0,0.0,0.5,0.0
6xsk_2P,-0.044026100539005845,0.0,0.0,0.4900662251655629,0.0
7klh_1P,0.03397663211289613,0.16666666666666666,0.08333333333333333,0.5124269005847952,0.1111111111111111
3jcx_0P,-0.01849422222866156,0.0,0.0,0.4897959183673469,0.0
7bua_0P,0.15791544536711744,0.5,0.05555555555555555,0.5267489711934157,0.09999999999999999
7v61_1P,-0.0368091905386301,0.0,0.0,0.466078697421981,0.0
6xq4_1P,0.11986109450184855,0.12962962962962962,0.4375,0.5988520408163265,0.19999999999999998
7dk0_0P,0.14722987660992398,0.3333333333333333,0.13043478260869565,0.5478763508419201,0.18750000000000003
7ldd_1P,-0.03594175740103737,0.0,0.0,0.4595771144278607,0.0
6xlq_0P,-0.027746017025406938,0.0,0.0,0.4949238578680203,0.0
3w2d_0P,0.003869373614589835,0.06862745098039216,0.4375,0.5038178733031674,0.11864406779661019
3a67_0P,0.09476090972218473,0.19696969696969696,0.6190476190476191,0.5641534391534392,0.29885057471264365
7e9b_0P,0.0,0.0,0.0,0.5,0.0
1sy6_0P,0.0,0.0,0.0,0.5,0.0
5f3h_1P,-0.11359236684941296,0.0,0.0,0.45698924731182794,0.0
5eii_1P,0.011806063276552994,0.12121212121212122,0.6666666666666666,0.5087064676616915,0.20512820512820512
6mui_0P,-0.029054034075793482,0.0,0.0,0.4949664429530201,0.0
7qnx_0P,-0.07656524943220348,0.0,0.0,0.4782608695652174,0.0
4qex_0P,-0.014860592802191522,0.0,0.0,0.49471830985915494,0.0
6ot0_0P,-0.07445123521701548,0.0,0.0,0.43823529411764706,0.0
7ws6_0P,0.02901694108030763,0.07216494845360824,0.5,0.5294117647058824,0.12612612612612611
6hig_0P,0.0,0.0,0.0,0.5,0.0
6ddr_0P,-0.0943928435317472,0.0,0.0,0.4797297297297297,0.0
6lhq_0P,0.07137382394036788,0.125,0.08333333333333333,0.5293427230046949,0.1
4fqy_0P,0.0,0.0,0.0,0.5,0.0
6lz9_0P,-0.11588412013586333,0.024390243902439025,0.043478260869565216,0.4260453505304764,0.03125000000000001
3pnw_1P,0.05700712684232283,0.42857142857142855,0.15789473684210525,0.5201238390092879,0.23076923076923078
7kfx_0P,0.02253426433551276,0.2,0.0625,0.5067101226993864,0.09523809523809523
7r6x_0P,-0.07867776933518011,0.0,0.0,0.4744318181818182,0.0
7n62_0P,-0.006528628756688925,0.06060606060606061,0.1111111111111111,0.49570999570999574,0.0784313725490196
2ltq_0P,0.24858895897191652,0.36363636363636365,0.26666666666666666,0.6079710144927536,0.30769230769230765
4ala_0P,0.13903609678307766,0.23076923076923078,0.2727272727272727,0.574635241301908,0.24999999999999994
6ikm_0P,-0.15323059440625167,0.0,0.0,0.3454258675078864,0.0
4zpv_1P,-0.04716666306365782,0.0,0.0,0.489247311827957,0.0
6p4b_1P,0.05996545921244164,0.16363636363636364,0.5,0.5427927927927928,0.24657534246575344
6xdg_0P,0.13407913003697308,0.25,0.13333333333333333,0.5499068901303539,0.1739130434782609
1ar1_0P,-0.0878970907117686,0.0,0.0,0.45085470085470086,0.0
1fj1_1P,-0.0466441058135397,0.05555555555555555,0.15,0.4646103896103896,0.08108108108108109
7whz_0P,0.022232394096279074,0.18181818181818182,0.06896551724137931,0.5072100313479624,0.1
6vx4_0P,-0.10613509854653924,0.0,0.0,0.43832599118942733,0.0
7lok_0P,-0.015046457126134366,0.0,0.0,0.4966960352422907,0.0
2eiz_0P,0.03288249065003949,0.16666666666666666,0.55,0.5227064220183486,0.2558139534883721
1rjl_0P,0.05690561851051817,0.17857142857142858,0.35714285714285715,0.5365961199294533,0.2380952380952381
6wzm_0P,0.12038585308576921,0.375,0.3333333333333333,0.5579710144927537,0.35294117647058826
3bdy_0P,-0.1656491316817369,0.043478260869565216,0.07142857142857142,0.3999118165784833,0.05405405405405405
6wer_0P,-0.01871833904122977,0.0,0.0,0.4969604863221885,0.0
5dfw_0P,-0.10783277320343843,0.0,0.0,0.4722222222222222,0.0
7z0y_0P,-0.00819964349376114,0.06666666666666667,0.06666666666666667,0.49590017825311944,0.06666666666666667
7s0b_0P,0.026585038338209483,0.14285714285714285,0.05,0.5081460674157303,0.07407407407407408
5cd5_0P,0.08478560873263868,0.17647058823529413,0.1111111111111111,0.5341488277268094,0.13636363636363638
5ikc_0P,0.04416070667997845,0.2033898305084746,0.7058823529411765,0.5265522875816994,0.3157894736842105
3etb_3P,-0.10971139976028735,0.0,0.0,0.4596774193548387,0.0
3iu3_0P,0.14922883562292352,0.375,0.13043478260869565,0.5464203988231447,0.19354838709677416
7mkm_0P,0.021381532889280234,0.07692307692307693,0.09090909090909091,0.5115562403697996,0.08333333333333334
6mlm_0P,-0.04337355822146271,0.04,0.1,0.46752577319587635,0.05714285714285714
6jhr_0P,-0.1267897207065387,0.03125,0.08695652173913043,0.40446480795476697,0.04597701149425287
5tqq_0P,-0.04852119885980153,0.0,0.0,0.4650974025974026,0.0
6y6c_1P,0.19869333023289804,1.0,0.047619047619047616,0.5238095238095238,0.0909090909090909
5j3d_0P,-0.019246197046512314,0.0,0.0,0.4943820224719101,0.0
5jym_0P,-0.02589243202729325,0.07407407407407407,0.1,0.4852331606217617,0.0851063829787234
3f7v_0P,-0.14533910299157146,0.0,0.0,0.44155844155844154,0.0
5hhv_0P,-0.013305568447897896,0.11538461538461539,0.2727272727272727,0.4907940161104718,0.16216216216216214
3u30_1P,-0.0741501282733311,0.13157894736842105,0.19230769230769232,0.4574983839689722,0.15625
7che_0P,0.05105660357295068,0.25,0.06451612903225806,0.5138531565406689,0.10256410256410256
6ywc_1P,0.07805359207121976,0.2857142857142857,0.42857142857142855,0.5438311688311689,0.34285714285714286
1za3_1P,-0.042461983686565466,0.0,0.0,0.4942528735632184,0.0
5tpn_0P,-0.012698988629324323,0.0,0.0,0.4979035639412998,0.0
7o52_0P,0.0,0.0,0.0,0.5,0.0
4cmh_0P,0.0946774625527491,0.3,0.08823529411764706,0.5271273557966876,0.13636363636363635
6gv4_0P,-0.08627959628145762,0.0,0.0,0.43010752688172044,0.0
7x1t_0P,-0.08827348295047495,0.0,0.0,0.4134199134199134,0.0
4tsc_0P,0.013860819004187352,0.13636363636363635,0.5294117647058824,0.5102415966386554,0.21686746987951808
1mhp_1P,0.3964311798662791,0.37142857142857144,0.6190476190476191,0.7451963241436925,0.4642857142857143
5any_0P,0.08044893902909957,0.13333333333333333,0.17391304347826086,0.5454229754132518,0.15094339622641512
4dvr_0P,-0.059483791561975474,0.02631578947368421,0.05,0.46031468531468533,0.034482758620689655
7s5p_0P,-0.009261098773696345,0.13043478260869565,0.1111111111111111,0.49567531603459747,0.12
3wkm_0P,-0.054824997463026014,0.0,0.0,0.49,0.0
5mi0_0P,-0.03268934883683596,0.0,0.0,0.49264705882352944,0.0
7ek0_0P,0.026692646607815475,0.2,0.09375,0.5096079192546584,0.12765957446808512
5gru_0P,0.12267059218842605,0.12345679012345678,0.4166666666666667,0.6026785714285714,0.1904761904761905
1ors_0P,0.18698939800169145,0.5,0.09090909090909091,0.5413223140495868,0.15384615384615385
5bo1_1P,-0.1019357424863305,0.0,0.0,0.46511627906976744,0.0
7mzf_0P,0.048678177806025305,0.23076923076923078,0.09375,0.5163871951219512,0.13333333333333333
6pe9_2P,0.0,0.0,0.0,0.5,0.0
7mmo_1P,-0.013297919370836938,0.07692307692307693,0.058823529411764705,0.49411764705882355,0.06666666666666667
4al8_0P,-0.07254762501100116,0.0,0.0,0.48214285714285715,0.0
3dvn_1P,0.4321513054891585,0.6666666666666666,0.4,0.6754098360655737,0.5
7n0v_0P,-0.061948336100755765,0.038461538461538464,0.08333333333333333,0.45663265306122447,0.05263157894736842
5whk_0P,-0.0626189495461692,0.0,0.0,0.4737903225806452,0.0
5kqv_0P,-0.02260211678736035,0.0,0.0,0.49310344827586206,0.0
5w9k_2P,0.1331131820289865,0.11363636363636363,0.29411764705882354,0.6038215729750881,0.16393442622950818
6ur5_1P,-0.04939046511539779,0.037037037037037035,0.05,0.47172131147540985,0.0425531914893617
7zfa_2P,-0.035668625941178554,0.07766990291262135,0.47058823529411764,0.46844018506278917,0.13333333333333333
1g9n_0P,-0.059437400803495896,0.0,0.0,0.464041095890411,0.0
4cad_1P,-0.09434831990093451,0.0,0.0,0.4613733905579399,0.0
7t4r_1P,0.0,0.0,0.0,0.5,0.0
6w52_0P,-0.02457226830543585,0.0,0.0,0.4889807162534435,0.0
7mzh_0P,0.1908706091724643,0.2727272727272727,0.21428571428571427,0.5852849336455893,0.23999999999999996
5ujz_0P,0.022759624733297294,0.10526315789473684,0.07692307692307693,0.5098420098420098,0.08888888888888889
6wvz_0P,-0.017850841854396206,0.0,0.0,0.49603960396039604,0.0
7ceb_0P,-0.012264520649596426,0.05,0.041666666666666664,0.4943709377901579,0.04545454545454545
7mzn_0P,-0.0025652342560882713,0.15384615384615385,0.06451612903225806,0.49912553439564705,0.09090909090909091
6rlo_0P,-0.07330166661378312,0.2,0.09090909090909091,0.47272727272727266,0.12500000000000003
1fsk_0P,0.003037975072965905,0.11538461538461539,0.16666666666666666,0.5017730496453902,0.13636363636363638
3bqu_1P,0.0,0.0,0.0,0.5,0.0
4ij3_0P,0.3775209941108155,0.3611111111111111,0.5652173913043478,0.7288703778951645,0.44067796610169496
4ydl_1P,0.07397185916521838,0.17647058823529413,0.1,0.5283950617283951,0.12765957446808512
4k24_0P,-0.03855763548576072,0.0,0.0,0.4847328244274809,0.0
3h3b_1P,-0.006347831054826247,0.125,0.038461538461538464,0.4981464318813717,0.058823529411764705
7jie_1P,-0.04571237848023164,0.0,0.0,0.4745762711864407,0.0
1uj3_0P,0.0,0.0,0.0,0.5,0.0
2h9g_0P,-0.041784179228125336,0.0,0.0,0.4945054945054945,0.0
6elu_1P,0.0,0.0,0.0,0.5,0.0
7f62_0P,0.012682697615887199,0.1,0.058823529411764705,0.5049552429667519,0.07407407407407408
5te6_0P,0.06431152805061534,0.17647058823529413,0.09090909090909091,0.5236476918719909,0.12000000000000001
7ps6_1P,0.21134445588139783,0.2727272727272727,0.25,0.6014705882352941,0.2608695652173913
5w2b_0P,0.2787356381132946,0.5384615384615384,0.30434782608695654,0.6116333725029377,0.3888888888888889
4ypg_0P,-0.05218053643227608,0.0,0.0,0.49236641221374045,0.0
6b08_0P,0.09518851018235033,0.3333333333333333,0.05263157894736842,0.5198641765704584,0.09090909090909091
3uaj_0P,-0.03320388300611681,0.0,0.0,0.48933333333333334,0.0
6al1_0P,-0.08759357437106757,0.0,0.0,0.47058823529411764,0.0
4yue_0P,0.0,0.0,0.0,0.5,0.0
6wir_0P,-0.036577968321370655,0.11538461538461539,0.25,0.47564935064935066,0.15789473684210525
6jhs_0P,-0.12503863058039505,0.015625,0.058823529411764705,0.39185717955304394,0.024691358024691357
7jtr_1P,0.033210689231120034,0.05,0.2857142857142857,0.5358148893360161,0.0851063829787234
4f37_1P,0.03910655377335507,0.125,0.2,0.5239130434782608,0.15384615384615385
7mww_0P,-0.03021836115095176,0.0,0.0,0.48863636363636365,0.0
7dkj_0P,-0.05345895211968845,0.0,0.0,0.47654584221748403,0.0
7qf1_1P,0.20521415270018623,0.26666666666666666,0.26666666666666666,0.602607076350093,0.26666666666666666
7e5o_0P,0.057623134908925136,0.25,0.06896551724137931,0.5160778506452295,0.1081081081081081
7mta_0P,-0.028629856850715747,0.0,0.0,0.48568507157464214,0.0
5fyk_2P,0.12163883902874341,0.5,0.03571428571428571,0.5167259211376859,0.06666666666666667
3bn9_1P,0.2399347633859891,0.25925925925925924,0.5,0.6561032863849765,0.3414634146341463
7pi7_0P,0.1124728445501677,0.18181818181818182,0.16666666666666666,0.5540173724212812,0.17391304347826086
7ezv_0P,0.001319265805961049,0.08333333333333333,0.06666666666666667,0.5005952380952381,0.07407407407407407
7ahu_1P,-0.13340992722877687,0.01818181818181818,0.05,0.39883177570093464,0.02666666666666667
7klc_1P,-0.0022066251194190634,0.047619047619047616,0.05263157894736842,0.4988432620011567,0.05
7dm2_0P,-0.06565759557229017,0.03333333333333333,0.08695652173913043,0.4502306724451279,0.04819277108433735
1ic7_0P,0.05597170785495563,0.16666666666666666,0.5789473684210527,0.5394736842105263,0.2588235294117647
5dup_0P,0.05644258291260107,0.13793103448275862,0.2,0.5331550802139038,0.16326530612244897
4g6j_0P,0.023537670463185712,0.2,0.043478260869565216,0.5058661145617668,0.07142857142857142
6xpr_1P,0.06682859592759499,0.14285714285714285,0.07142857142857142,0.5239495798319327,0.09523809523809523
7sue_0P,0.17149858514250882,0.17647058823529413,0.6428571428571429,0.6339285714285714,0.27692307692307694
5ug0_0P,0.08028148966528936,0.15789473684210525,0.125,0.5360099337748344,0.13953488372093023
4rau_0P,0.3867924528301887,0.5,0.5,0.6933962264150944,0.5
6x97_0P,-0.016522957313971076,0.0,0.0,0.49665924276169265,0.0
3kj4_0P,-0.06785238565912013,0.0,0.0,0.47307692307692306,0.0
6h2y_0P,-0.03870007561406776,0.0,0.0,0.4930875576036866,0.0
5wi9_1P,-0.12049027486103663,0.0,0.0,0.415,0.0
2vh5_0P,0.3972631419020576,0.35,0.7,0.760958904109589,0.4666666666666667
3p0y_0P,-0.08570621329570394,0.0,0.0,0.4630681818181818,0.0
6ba5_2P,-0.11011130763636857,0.10714285714285714,0.23076923076923078,0.42881745120551096,0.14634146341463414
4od2_0P,-0.0753778361444409,0.0,0.0,0.48295454545454547,0.0
6y97_0P,-0.04378894843346582,0.0,0.0,0.48427672955974843,0.0
4olx_0P,0.1062233798941994,0.2222222222222222,0.125,0.5406931464174455,0.16
5ezo_0P,0.053186975040914186,0.1111111111111111,0.13636363636363635,0.5292207792207791,0.12244897959183673
4k8r_0P,-0.03993569164864459,0.0,0.0,0.4775390625,0.0
4hfu_0P,0.08812539647911607,0.15384615384615385,0.21428571428571427,0.5510204081632653,0.1791044776119403
6wtv_1P,0.0,0.0,0.0,0.5,0.0
2xwt_0P,-0.008839328044669538,0.11764705882352941,0.06666666666666667,0.4965686274509804,0.0851063829787234
3csy_2P,0.10085953820229708,0.2727272727272727,0.1875,0.543117088607595,0.2222222222222222
7f63_0P,0.21892424282723894,0.3,0.23076923076923078,0.5967675941080197,0.2608695652173913
4ttd_0P,-0.0029895666805590635,0.125,0.5,0.49774774774774777,0.2
7ey5_0P,0.019005847953216373,0.08333333333333333,0.08333333333333333,0.5095029239766081,0.08333333333333333
7lf7_1P,0.0,0.0,0.0,0.5,0.0
1j1o_0P,0.09476090972218473,0.19696969696969696,0.6190476190476191,0.5641534391534392,0.29885057471264365
7yms_0P,0.09395664079958212,0.14285714285714285,0.1,0.5395104895104896,0.11764705882352941
6dzw_1P,-0.055798371954198664,0.0,0.0,0.46131528046421666,0.0
7l5b_0P,0.08450352158090893,0.18181818181818182,0.125,0.5355538922155688,0.14814814814814814
6j6y_1P,-0.0842204318137409,0.0,0.0,0.4817073170731707,0.0
4lqf_0P,-0.16394646190570908,0.11363636363636363,0.3333333333333333,0.39201877934272295,0.16949152542372878
7oh0_0P,0.02820047736298581,0.06521739130434782,0.14285714285714285,0.5202380952380952,0.08955223880597013
3qa3_3P,0.2775757172620197,0.2962962962962963,0.4444444444444444,0.6653359946773121,0.3555555555555555
4lsu_0P,0.05015550180564328,0.17647058823529413,0.07894736842105263,0.5173217854763491,0.10909090909090909
6az2_0P,-0.0794835215764539,0.1485148514851485,0.5769230769230769,0.44987886129618415,0.23622047244094488
7whz_1P,0.11257273908392652,0.18181818181818182,0.15384615384615385,0.5520611984700382,0.16666666666666669
5jxe_0P,0.0,0.0,0.0,0.5,0.0
7won_0P,-0.10291269869198048,0.0,0.0,0.46496815286624205,0.0
7dce_0P,-0.05395000380540219,0.0,0.0,0.49099099099099097,0.0
6i9i_1P,0.1919818105888392,0.3793103448275862,0.5789473684210527,0.6058002148227712,0.45833333333333337
1c08_0P,0.09476090972218473,0.19696969696969696,0.6190476190476191,0.5641534391534392,0.29885057471264365
7e86_0P,0.03403771398582443,0.2222222222222222,0.0625,0.5096450617283951,0.0975609756097561
7d6i_0P,-0.06618704413125229,0.0,0.0,0.47043010752688175,0.0
2dd8_0P,0.16979736911065219,0.3333333333333333,0.17391304347826086,0.5632878826858759,0.22857142857142854
6pzy_0P,0.12508902713104522,0.16666666666666666,0.14285714285714285,0.5580595874713522,0.15384615384615383
4xvt_0P,0.08478560873263868,0.17647058823529413,0.1111111111111111,0.5341488277268094,0.13636363636363638
6u6u_0P,-0.02723188755939369,0.0,0.0,0.49709302325581395,0.0
3vi3_1P,-0.047619047619047616,0.0,0.0,0.47619047619047616,0.0
7bsc_0P,-0.02934733223487063,0.07142857142857142,0.05555555555555555,0.4868972746331237,0.0625
4lvo_0P,0.005551523686777315,0.05405405405405406,0.11764705882352941,0.5039645952424857,0.07407407407407408
5d96_1P,0.39269835869361097,0.358974358974359,0.6086956521739131,0.7459366111336856,0.45161290322580644
6e4x_0P,0.12739785723113464,0.2857142857142857,0.09523809523809523,0.5377765279340083,0.14285714285714285
6q0h_0P,0.1705939209532731,0.23636363636363636,0.4482758620689655,0.6087533156498673,0.30952380952380953
2h32_0P,-0.03959037912324479,0.0,0.0,0.494949494949495,0.0
2dqc_0P,0.09476090972218473,0.19696969696969696,0.6190476190476191,0.5641534391534392,0.29885057471264365
4okv_1P,0.2872134789517764,0.45454545454545453,0.38461538461538464,0.6346153846153846,0.41666666666666663
4xmm_0P,-0.00455332618570963,0.0,0.0,0.49855699855699853,0.0
4rrp_4P,-0.10457590206676706,0.13402061855670103,0.52,0.431875,0.21311475409836064
5wob_1P,-0.025927089032789275,0.0,0.0,0.48050579557428874,0.0
7mlz_0P,0.008261359951610162,0.09090909090909091,0.0625,0.5034722222222222,0.07407407407407407
6nmr_1P,0.0,0.0,0.0,0.5,0.0
2nr6_1P,-0.023012893518256916,0.04411764705882353,0.16666666666666666,0.47949946751863687,0.06976744186046512
6cse_0P,-0.07092553138581308,0.0,0.0,0.4457831325301205,0.0
7kn6_1P,0.07422251704117924,0.25,0.08,0.5220359281437126,0.12121212121212122
4etq_0P,0.07901112833174644,0.25,0.07407407407407407,0.5224739302409205,0.11428571428571428
6nmt_0P,0.0,0.0,0.0,0.5,0.0
4k2u_0P,-0.02809347488107966,0.0,0.0,0.4904214559386973,0.0
1i9r_0P,0.053868589006564556,0.25,0.05,0.5128048780487805,0.08333333333333334
6hx4_1P,-0.03563638784555435,0.0,0.0,0.4885386819484241,0.0
5i9q_0P,0.08282180798401291,0.18181818181818182,0.12903225806451613,0.535389915440025,0.1509433962264151
4zs6_1P,-0.0378065754188217,0.0,0.0,0.4896373056994819,0.0
6fgb_0P,0.07902298432352425,0.18181818181818182,0.09523809523809523,0.529176424668228,0.125
7sbg_0P,-0.3124411132744635,0.017857142857142856,0.05,0.28377192982456145,0.026315789473684206
6pzf_0P,0.054078014184397165,0.08333333333333333,0.08333333333333333,0.5270390070921985,0.08333333333333333
4np4_1P,0.15029084733384446,0.13157894736842105,0.5263157894736842,0.6322055137844611,0.21052631578947367
7ws2_0P,0.029760753625926287,0.1111111111111111,0.06666666666666667,0.5117117117117117,0.08333333333333334
5t5f_0P,-0.04934888067984035,0.0,0.0,0.48333333333333334,0.0
6lgw_0P,-0.017617160545716812,0.046511627906976744,0.19047619047619047,0.48382505175983437,0.07476635514018691
7l2c_1P,-0.009243506938953044,0.047619047619047616,0.0625,0.4947536496350365,0.05405405405405405
6mto_0P,0.16926326515410386,0.3333333333333333,0.16666666666666666,0.5617505995203838,0.2222222222222222
3etb_1P,-0.10971139976028735,0.0,0.0,0.4596774193548387,0.0
7x7o_0P,0.13868337497110278,0.25,0.14285714285714285,0.5533562822719449,0.18181818181818182
6vo1_0P,-0.017800214995531503,0.0,0.0,0.4966442953020134,0.0
5ljy_0P,-0.02842484811400645,0.0,0.0,0.4933510638297872,0.0
7cn2_4P,0.1411860957578302,0.2,0.13333333333333333,0.5579520697167756,0.16
4om0_0P,0.10250916324491838,0.2222222222222222,0.12121212121212122,0.5387310606060606,0.1568627450980392
7s11_2P,-0.03806934938134405,0.0,0.0,0.4945652173913043,0.0
6aru_0P,-0.03327057697769551,0.0,0.0,0.4863247863247863,0.0
6dfj_0P,0.06347917188462603,0.3333333333333333,0.05263157894736842,0.5138157894736841,0.09090909090909091
1hys_0P,-0.014372092347013518,0.0,0.0,0.4963680387409201,0.0
7tzg_1P,0.0,0.0,0.0,0.5,0.0
6vyh_0P,-0.04876724551728114,0.0,0.0,0.4774066797642436,0.0
4ogx_0P,0.2563757015697198,0.35,0.4,0.635323383084577,0.3733333333333333
4idj_0P,-0.0450870992645095,0.0,0.0,0.48507462686567165,0.0
7l7r_1P,0.18618356357096907,0.5,0.07692307692307693,0.5370687808013713,0.13333333333333336
7zwf_0P,0.0,0.0,0.0,0.5,0.0
4gms_2P,-0.03552506780245614,0.0,0.0,0.49146757679180886,0.0
6o9i_1P,0.01788943831427695,0.2,0.05555555555555555,0.5050505050505051,0.08695652173913045
6j15_1P,0.0,0.0,0.0,0.5,0.0
3ulu_0P,0.280528033369112,0.3333333333333333,0.28,0.6289589905362777,0.30434782608695654
4mhj_4P,-0.013394755163521186,0.047619047619047616,0.05263157894736842,0.49298245614035086,0.05
5mvz_1P,-0.005818675801446597,0.125,0.05,0.4980769230769231,0.07142857142857144
3f5w_0P,-0.1549968516584257,0.0,0.0,0.4391891891891892,0.0
5uek_0P,0.07877977210795424,0.19801980198019803,0.7407407407407407,0.548941798941799,0.3125
3v6z_1P,-0.03260253318483132,0.0,0.0,0.49609375,0.0
5vl3_2P,-0.018463578948572326,0.0,0.0,0.4982014388489209,0.0
7xxl_0P,0.11910588036227633,0.1111111111111111,0.2,0.5790575916230366,0.14285714285714285
6tou_0P,0.14397071885164286,0.4,0.125,0.5430194805194806,0.19047619047619047
7zwi_1P,-0.08070694136552399,0.08333333333333333,0.04,0.4704504504504505,0.05405405405405406
6ieb_1P,-0.06643294778489989,0.0,0.0,0.459866220735786,0.0
4web_0P,-0.07576292756965249,0.0,0.0,0.45723684210526316,0.0
7rxi_0P,-0.180217700675866,0.09090909090909091,0.058823529411764705,0.4230287859824781,0.07142857142857142
4u6h_0P,0.010567772754402517,0.12121212121212122,0.21052631578947367,0.5066237021124239,0.15384615384615385
1ncc_0P,0.01831102622597851,0.08333333333333333,0.043478260869565216,0.506711808030411,0.057142857142857134
3j5m_0P,0.23657289397310513,0.4444444444444444,0.15384615384615385,0.5709848346427918,0.2285714285714286
4ki5_0P,-0.11504474832710557,0.0,0.0,0.4357142857142857,0.0
7k8m_0P,0.06647134783902109,0.2857142857142857,0.06666666666666667,0.5172043010752688,0.10810810810810811
3t2n_1P,-0.013681947156093707,0.043478260869565216,0.10526315789473684,0.48977443609022553,0.06153846153846154
6pe9_3P,-0.08504865111251246,0.0,0.0,0.48412698412698413,0.0
7mdu_0P,-0.020397016338703756,0.0,0.0,0.4955654101995565,0.0
7cjf_0P,0.02253426433551276,0.2,0.0625,0.5067101226993864,0.09523809523809523
6mlk_0P,-0.049286405809014416,0.0,0.0,0.4817813765182186,0.0
7pi2_0P,-0.06013631541681293,0.0,0.0,0.4650793650793651,0.0
5f96_0P,0.08870103400841611,0.17647058823529413,0.11538461538461539,0.5363508442776735,0.13953488372093026
4qhu_1P,-0.12516988781658178,0.0,0.0,0.45604395604395603,0.0
6iec_0P,-0.0711055397180875,0.0,0.0,0.46114864864864863,0.0
7e8f_2P,0.05469878736250218,0.25,0.06666666666666667,0.515040650406504,0.10526315789473685
6ko5_0P,-0.03401784859027829,0.0,0.0,0.47901234567901235,0.0
6xdg_1P,-0.05558030300903273,0.0,0.0,0.47790055248618785,0.0
7bel_0P,0.011250541944668378,0.14285714285714285,0.041666666666666664,0.5031862745098039,0.06451612903225806
6pcu_1P,0.18910734888939007,0.4,0.17391304347826086,0.5652173913043478,0.24242424242424243
7s5q_1P,-0.13464055413482962,0.0,0.0,0.4339080459770115,0.0
6xgc_0P,-0.06226532577194702,0.0,0.0,0.4828767123287671,0.0
7r89_0P,-0.02875399361022364,0.0,0.0,0.48562300319488816,0.0
5vta_0P,-0.04159857746283805,0.0,0.0,0.46549295774647886,0.0
3ngb_0P,0.11407643493274063,0.2222222222222222,0.13333333333333333,0.5449948400412796,0.16666666666666669
7lop_0P,-0.08541957248764671,0.0,0.0,0.4682080924855491,0.0
7c01_1P,0.0017728267296314624,0.16666666666666666,0.0625,0.5005751533742331,0.09090909090909091
7jv2_0P,0.10584754935143138,0.2916666666666667,0.5,0.5611111111111111,0.3684210526315789
6h5n_0P,0.059243544050656,0.2,0.15789473684210525,0.5267734553775745,0.17647058823529413
5f3j_1P,0.13047771733253044,0.14814814814814814,0.25,0.583029197080292,0.18604651162790697
5ush_0P,0.07874515923686438,0.25,0.07407407407407407,0.5224028906955736,0.11428571428571428
7teb_0P,-0.038049135403465606,0.0,0.0,0.46361355081555833,0.0
6ml8_0P,-0.01578863292265801,0.05263157894736842,0.045454545454545456,0.4926269382791122,0.04878048780487805
6tyb_0P,-0.04665206929457073,0.0,0.0,0.48323170731707316,0.0
1jrh_0P,-0.04815187828562007,0.0,0.0,0.4935897435897436,0.0
7tp3_0P,-0.08541957248764671,0.0,0.0,0.4682080924855491,0.0
1dzb_1P,-0.12557272966054375,0.1044776119402985,0.3684210526315789,0.41148325358851673,0.1627906976744186
5fhc_1P,0.13360240300508266,0.1794871794871795,0.2916666666666667,0.5825922266139658,0.22222222222222224
6jhq_0P,-0.12090226667991064,0.03125,0.09090909090909091,0.40706168831168826,0.046511627906976744
4rgm_1P,-0.08873274787391784,0.05714285714285714,0.3,0.4208333333333334,0.09599999999999999
7cmk_0P,-0.008845235543978211,0.06896551724137931,0.23529411764705882,0.49264705882352944,0.10666666666666667
7rah_0P,-0.025631715482335712,0.046875,0.13636363636363635,0.4795190274841437,0.06976744186046512
1afv_1P,-0.009504441387765915,0.08333333333333333,0.07142857142857142,0.49556830031282584,0.07692307692307691
6vel_0P,-0.03639746143299484,0.06521739130434782,0.16666666666666666,0.4730769230769231,0.09375000000000001
7tuy_0P,-0.03701504103329325,0.0,0.0,0.4820971867007673,0.0
7ldd_0P,-0.026306291982989147,0.0,0.0,0.4627791563275434,0.0
